ClientID,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade,Compliance_Sales,Compliance_Purchases,Sales_Stability,Purchases_Stability,Purchase_to_Sales_Ratio,Sales_Growth,Purchases_Growth,Sales_Seasonality,Peak_Sales_Month,Profitability,Sales_Max_to_Mean,Compliance_Adjusted,Q4_to_Annual_Sales
C858,4353.934899718769,4945.076632461954,4684.529507777613,4717.165685078808,5639.982524951971,4725.040558710961,4134.892124336134,6610.327263930863,5133.782705377926,6575.394818573462,5387.174154038025,3453.6015056158026,4775.133280659032,4143.175195799338,3675.4271028244466,4992.369683244931,4018.0532070841114,4878.180878845787,4762.8900912905665,3103.042824821959,3749.084283572548,2697.902967589065,2106.4639487194827,2664.785196751957,4109.248920174397,4606.53901001864,4437.060110269765,4413.683427026865,5208.204957925627,4387.9953722084165,3806.987500323377,6055.014089123004,4800.254862765585,6242.780616434949,4958.728060075677,3235.7411016056917,4533.5653180918625,3604.1337620777967,3579.964970721149,4760.699804707392,3736.0889971375914,4545.085523048323,4551.988326596403,2751.9367513865586,3636.427884060377,2461.3964364372737,1800.990660598091,2629.0603322216525,B,0.932097364502962,0.9347070912050828,0.1843326608214405,0.25733001753877044,0.7549010512452051,0.7932613426296894,0.5581471537963698,0.1843326608214405,8,0.24509488826400372,1.314160723891058,0.7870232708574203,0.2553999339014045
C859,3753.259487165037,3605.008527750412,2793.950018501474,3005.194939181294,3239.2676235430044,3101.4378757591257,3031.3024616456696,3490.492404721847,3404.5413543579853,3546.807449868455,3814.929657583703,3597.1174200951405,2970.307675707136,3163.323860647166,3953.372304287431,4294.97445677659,5613.760064565393,3180.7343935736467,2224.838382197049,2992.7125306631474,5733.724758913029,2093.2878930112915,4953.140117554983,2956.035123473285,3505.8974877784544,3306.795993250037,2582.2925269899965,2822.276198427316,2975.601625779519,2921.6391446682,2779.9216498142546,3232.5663987181315,3115.620939735385,3274.719695330009,3474.220348009363,3285.35805397365,2653.1187726246467,2883.5876420289287,3426.1418495596768,4138.174950213977,5532.936698258465,3091.308674292983,2083.9447378285454,2814.613832970628,5476.676227937897,1801.4988937789583,4908.979358360104,2720.9030268634983,B,0.923077151979733,0.9411213587082298,0.09679622896515937,0.33487222695934576,1.0927834398307623,0.9584093567310115,0.9951965417952032,0.09679622896515937,11,-0.09278114231864382,1.1336157629235555,0.8416122590525931,0.27137088909179574
C860,5064.421928408222,4584.633565468387,4953.348363350272,4228.272124589616,5110.052302353113,4541.610365639789,4347.692083911551,5242.42418431391,4644.503767619672,3799.5797966485216,4912.391623770677,4693.059175969463,4999.484369270893,3252.4406225738503,2338.7525735412096,2356.9545142186653,3247.412583437906,5268.390741268602,5006.712177962989,4420.115921659591,2088.433848622846,2606.32000999237,2600.8210461880985,2870.702617826777,4664.440890807044,4196.698207766827,4700.0651323096345,3929.878036543518,4776.704778847533,4140.315689889054,4020.242032674615,4970.673999320251,4312.535281111087,3569.1580448063073,4631.931909075954,4443.057233926339,4947.080860424158,3224.652933417235,2132.529761961057,2338.990315288024,3103.0940392155594,4888.158451445131,4559.705120609007,3935.34044355522,1953.3960040891457,2306.1809018545528,2532.603270064577,2617.068452227882,B,0.9328910451474303,0.9386762642575454,0.08879331699201382,0.3435108926153452,0.7315589050172933,0.9266867088887385,0.5742848903746283,0.08879331699201382,8,0.2684363118965166,1.1209347889579409,0.8568118765871089,0.23885522890183325
C861,5315.257577635642,7495.109604180889,5690.228946868432,5914.369088518227,5613.9777875410855,4393.100517358978,8728.244236600445,4919.557377078108,4925.2346526849,4652.284547770785,5609.9615372036915,5687.007784307898,5476.997334533578,2327.038111213368,3188.8720328645745,4687.26831128458,4069.37233502191,5650.025525039998,5419.810170810343,4804.538084994787,2985.0804007012803,4476.421276739046,3132.2900561431484,3685.032920232076,4916.214073995474,7087.475718118274,5370.497309686622,5533.89767393072,5182.202341766249,4139.966105675604,8194.163574601413,4562.881132618902,4491.0806119949175,4244.1964105542365,5175.1049580568,5312.520302950491,5067.4232501301785,2025.5960159726137,2906.5620487967517,4315.362817824187,3858.260721151506,5261.820802611851,4846.108114069466,4598.524874230073,2614.056262271308,4213.282906101454,2763.2961055755745,3344.201462283257,B,0.9313339734734345,0.9180756278879455,0.21376962991811274,0.26450047043651853,0.7238121526752882,1.06992704947859,0.6728796483698767,0.21376962991811274,7,0.2761838414285521,1.5191811318265325,0.7673070329962591,0.23133523849047655
C862,7205.0297970910415,7116.951128665078,7195.040417575957,6917.048181916934,6927.844734642221,6719.20124995294,6155.256993432692,6958.009383338029,7611.542863040947,6624.197907191858,6942.26462458286,7722.743976030323,5479.61953804681,3686.481913843708,2777.598821056014,4633.3278006126975,2937.750335845696,2920.889072618353,2604.738811334023,4381.161509373397,5399.424775125994,5359.495676884071,2133.475840706529,4564.8617876619355,6751.376993466868,6557.355470789301,6614.779354464696,6397.035052582303,6559.220323296643,6205.119503313032,5723.534804337728,6567.486845382252,7206.182004157797,6063.804262844773,6455.949292781558,7229.90915727944,5459.560320821907,3635.176624097619,2492.73045309464,4547.978034531724,2930.4141971976037,2657.0565846165546,2474.9591084547487,4047.433972024856,4696.451139623481,4950.328558525431,2074.518089512645,3916.214143184746,B,0.9314659706622057,0.9360904501982688,0.05992895668530009,0.30942277009904995,0.5574499401111305,1.0718445792644757,0.8330922728654,0.05992895668530009,12,0.4425447974582051,1.1020011066828794,0.8788003807115198,0.2531562313949807
C863,7530.386765107551,4619.917262484954,4805.365856471777,4995.717816609075,7542.968360435503,6453.233177275028,6682.44833991925,6136.32979044001,6678.3523714761695,3672.154193974631,7051.407919391812,5430.156312802716,2675.3364344634697,3541.6046422827394,3041.839342969747,4913.156102180348,4071.0556093795094,3328.595085279551,3348.240518071927,5522.0923266683985,5339.0429255216995,3613.63561242961,4654.965704251032,3883.043462115711,7123.8997365431715,4370.005603132875,4465.73625102429,4557.691598910876,7094.603135341042,6024.706591284362,6348.308380153451,5768.165495350444,6256.346551772091,3369.06664836805,6613.9653311130805,5132.3610789812865,2441.819059437554,3321.685061617776,2686.2389897748208,4186.374022314705,3478.390830973037,3171.3457423431837,2891.371310925377,5408.554812921689,4731.002498327868,3201.4140680152486,4052.4864883819023,3715.249784775839,B,0.9375184448295193,0.9030581620235106,0.20865418986725648,0.23017945891052036,0.669464432369636,0.7211362903263615,1.4512538155145478,0.20865418986725648,5,0.33053095117559705,1.2642122180776583,0.7756713646377916,0.22561551396734852
C864,5037.726978048349,5642.477241428922,5708.650420695625,4974.8704421328375,4926.031362030782,4563.018051544947,5709.986645090863,4212.594545054942,5219.792611672925,6208.785524177654,4964.417448484566,4582.627208066706,4052.0120614289967,4592.620209355057,5885.392016735196,2115.3140418495755,3336.8554421994622,3326.6793528422127,3212.1357739953028,4694.3162341535035,3336.9864463080544,2881.4963732951474,5600.3683588260965,5530.694040719383,4656.0817954020895,5248.523809921335,5243.1111237913,4691.08367193372,4555.758471334704,4251.054627185344,5284.877249550707,3944.4609351407344,4948.312137080722,5877.938344232717,4662.676600775569,4320.3106019768165,3529.5360988667626,4021.9840579322745,5831.414457979595,1843.1668811442491,3021.093322008566,3204.3189114064844,3188.2882279851956,4271.504297762025,3315.6372429510375,2659.2302989631858,4836.922616553311,4704.548894564749,B,0.9341421106141019,0.9148103348443295,0.11220054437684096,0.29823548837207536,0.786463171084369,0.9096796131315856,1.364835326635825,0.11220054437684096,10,0.21353337094012673,1.206546489237545,0.8399043817565256,0.2551511015527108
C865,4129.802381666009,4540.435105506405,4163.503657233811,4096.53983909137,2578.273430657017,3835.396970212847,3255.549781626048,3073.9227258775263,2633.748114605606,3122.120215200054,2923.3817152434012,3626.061456757122,3409.820990021669,3689.7926919381466,4672.325974970141,3025.297250571611,4446.288232255606,2427.53903106061,3569.5650650865937,3170.0102885044757,4072.458842105045,4168.023937450704,5076.699762659947,4858.259517490767,3819.288957606939,4151.2151635127075,3899.907559514724,3873.518843131447,2383.9014863159023,3523.6012472853354,3090.1864321853927,2891.645188700296,2485.5214028954574,2847.8952517952102,2756.456190219401,3369.6053626666876,3166.6222380353574,3534.525758267967,4598.550469475035,3017.1318894311044,4396.158547763627,2139.762651059475,3273.0092529074927,2952.8983889630563,3627.392069222945,3856.876274504565,4434.569372430169,4209.25934708257,B,0.9312510898486381,0.9274606232148913,0.18725500860651237,0.20775147275342776,1.1097542874322044,0.8780525238523462,1.4246597906212302,0.18725500860651237,2,-0.1097516729734328,1.2979243122765285,0.7843732669880691,0.23039196623005698
C866,5024.149043848692,4111.328416269312,6190.079338900008,3330.4573543935185,5705.32912471938,5025.855806298381,6274.824908086917,4434.2349855422835,6526.276657621841,5009.114535845554,4927.650845465364,3773.9578769641894,5689.89027863417,4916.39468556541,4487.322373555076,2088.484480189793,3973.2956764343994,2992.0881801863898,3175.1811228323245,4876.877400032497,5785.24428435926,3224.038539974821,4855.984219925991,2378.230820062754,4764.153561732767,3778.1037936128546,5862.070549905534,3115.282316849797,5197.239349925061,4729.362895778121,5956.359184375575,4112.754799595443,6181.483240886313,4747.001162274025,4642.465868933931,3444.450460046811,4986.969970369398,4731.500880083364,3979.683983299047,1909.2066014393076,3789.692451701218,2873.764751774433,3153.293063968597,4671.099803652925,5161.178693332947,3066.766910514126,4251.362476928824,2289.1704993749463,B,0.9369745347798516,0.9261123463380456,0.2012872531052601,0.309650375525896,0.8029241739932964,0.7512131170686634,0.4180770852313421,0.2012872531052601,9,0.19707255960665787,1.2980455776326083,0.7799754241608949,0.2272498371482587
C867,4658.911628554542,2849.0117143076022,3538.5872134937763,3644.92571211524,3371.9700732785764,3344.9776491411185,3564.097221229167,3255.9681334757397,3427.4895805031415,3073.8305548428543,3780.6977701618152,3564.3054107871617,5453.697082410867,3672.1638865944096,5153.302170107381,2231.5246896697936,5360.175157179239,2264.6668509781484,4100.358472945688,3794.593638629773,5762.979650911067,2543.855202176456,5394.632704368982,4390.485144974705,4404.359549223115,2654.1626377382936,3225.593420707576,3411.200343623034,3088.274808108648,3100.455921611132,3294.986740184732,2979.4409411208303,3140.522465967097,2861.6974383004067,3552.9595057359325,3381.168205799319,4984.3764455220435,3331.6712013475117,4755.936358534801,1961.3011303981016,4779.98524648515,1990.655976074484,3845.6421605174432,3600.0500951144186,4916.351365402512,2468.964112783649,5029.747975217424,3736.17876960486,B,0.9291748833031788,0.9057991925806232,0.12646459501495413,0.3108406927895682,1.1912704806209198,0.7651015072775282,0.8050832298525652,0.12646459501495413,1,-0.19126593476308948,1.328752028963243,0.8248593763311698,0.24762661986356255
C868,4145.3721131340035,4159.620984900395,3395.6369717080083,2857.6539291715058,3471.7302209326213,3461.1853108552546,3268.1836298703356,3262.8288293726623,3068.382200231672,3295.5239945719036,4071.855935827042,4475.188874812172,5499.600489178885,2375.3179587150075,4986.591063075669,4803.9661964073475,5859.946790018231,5909.1911481065445,2353.077989108318,5156.938935601834,2082.3510540915822,4048.6664373096505,4258.693387144285,5870.844415043598,3927.74266286764,3802.4909459622218,3127.4567567493987,2653.207891476585,3248.416047096547,3168.5105232264227,3047.8824697209966,2978.6553621292883,2813.4326626906222,3050.3023539547835,3834.374024977305,4150.773152282863,4739.552899090724,2312.011173952833,4506.649273838946,4307.476614888152,5015.116544087038,5258.394082606667,2323.6101968820203,4419.651075765219,1950.4064555617645,3897.4198575234577,4093.2734140137177,5460.378800567677,B,0.927097890677443,0.9075044021531935,0.14154344644397668,0.3236584598407159,1.2392561402829072,1.0795434545378704,1.0674915268969354,0.14154344644397668,12,-0.23925056765440833,1.2508341512950127,0.8121442014015732,0.2758373243192773
C869,2901.265981477284,2689.4510519495425,2627.0308596227646,3218.3980312572357,2891.380295792944,4084.1345482952247,4431.152704915135,3020.8121183629064,3209.874892890392,3869.2417583629663,2661.8382113360203,3346.3057129663484,2858.831276967516,5622.46699325699,5901.401066663602,3393.407175001322,2349.233593509318,3171.8992975308165,4053.1380579041434,3289.708661755839,4355.13050273603,3528.4507268436846,3593.76366431119,5735.087057640373,2656.6680128343532,2452.6423155222556,2404.1104458955947,2978.7226858595027,2635.4215233176833,3828.764140540663,4079.420052757776,2852.934902166956,3015.7699469869563,3576.0934193895296,2467.4852164978206,3128.316141684851,2796.40347933393,5134.4577015105415,5892.511819410795,3164.3404208622483,2185.3806480401418,2994.97843293723,3907.626617120665,3173.0786034089483,3925.525733999262,3242.3417677240327,3589.1114748549376,4958.003826152761,B,0.9262009764955409,0.9396320681747444,0.1819556193152527,0.29631350031632947,1.2285347724484232,1.1533421589645392,2.005743172276498,0.1819556193152527,7,-0.22852890534428696,1.3651507755353534,0.7836173891470821,0.25358564732670064
C870,4101.551371471734,5238.072726359816,4719.910189711143,4961.0651498047455,6541.642281699166,4334.673354321258,5102.055623397821,3888.037033775223,4398.729234527137,4154.134163465429,3679.7736569571857,5110.0824271397205,2250.0186625991114,4165.775528733411,3434.4509088286627,4254.762577106524,5358.101069963049,4597.907300021879,5251.763063139693,4298.204274909096,5700.782376668708,2917.939820874327,2134.2486023728775,4132.518992154488,3849.374372728933,4916.7041627999615,4441.343292804096,4634.380529019009,5973.334558934514,4108.514170833535,4654.924610181518,3619.285201935797,4097.57968396331,3797.3940075115847,3362.7812576809897,4847.294076518392,2126.2876357828536,4053.7214707843577,3208.58889754491,4249.478237544797,4945.007251953085,3929.407232136916,4953.446196411893,4103.635744692507,4871.0479121489525,2502.736523345251,2082.7378234469797,4066.3787596591264,B,0.9301647459026496,0.9298093393416392,0.1660266861619901,0.2877322945545219,0.8624703618778805,1.2458302076802978,1.836288192911635,0.1660266861619901,5,0.13752719231277394,1.3960534982420707,0.7977216618980765,0.23019834683912252
C871,5645.918437942237,4532.9749534655775,6651.380888711158,5439.270087307831,4425.755210621635,5617.331291772986,4036.981252923586,5668.431371058761,6979.688359783647,3880.429911651013,4087.495117679741,5211.457004397588,4042.998163098464,2581.0063086695454,2070.973703114737,3168.820614581415,3756.756968768794,4176.912771812918,2266.286946064346,5204.049717529644,3810.792753778471,4469.819242145988,5159.5289895310625,4829.9577063672905,5205.222439766419,4216.843940598911,6169.879134303879,5034.491255396917,4119.157957315071,5123.568284269291,3719.2318245774936,5273.023912084334,6408.6010609475725,3641.264095772952,3777.9256224691167,4884.090642185327,4027.5888116976166,2331.187906950949,1964.9103943824,3049.581072549707,3689.041096571964,4135.535596112193,2098.737343939246,4658.977170807689,3382.350681254484,4128.965063953845,4500.9519010893355,4513.838133582139,B,0.9259564584169663,0.9328858280289274,0.19557129304286575,0.28379466744832305,0.7323901197471387,0.9230622084736594,1.1945993819803982,0.19557129304286575,9,0.2676055763288031,1.3470593130005375,0.7744887015982972,0.21196516225589812
C872,4159.930250362755,3517.0604845981957,4217.351367150065,4557.817241015105,4533.816882324965,4381.504660336021,3983.10390957994,3535.644348666925,3521.5067979599435,4319.997107722264,4090.398553229219,3546.620189762747,5669.367756363223,3324.502867738496,5271.147703395859,5378.171612004979,5073.974834852708,3343.778917668003,5192.148151826175,5845.063414633255,5222.8244986441005,2636.740587160265,4156.431662526401,3800.4682119271297,3810.148769525172,3324.723835660931,3942.53671438338,4149.9746636747595,4216.808473072188,4077.145085712657,3666.153585703693,3331.7692363725714,3310.673896555356,3944.8793956226305,3729.2596238841775,3296.917040937409,5568.579053122939,3034.1314199710323,4868.567746634423,4581.990223553173,4494.387896710212,3248.3173129270463,5183.145773672754,5593.651793536826,4653.912374095777,2345.496356641776,3829.281668126848,3319.549833657882,B,0.92631490208246,0.9236340204232396,0.10030091080848998,0.23388816141554422,1.1354264869197563,0.8526026576517262,0.6704094646526524,0.10030091080848998,4,-0.13542368687050868,1.1308609031345702,0.8418741573173952,0.24722582888385597
C873,3719.2652069382816,4648.440492789407,3269.239014374061,4068.6727188201544,3581.7294533792697,4905.058164794459,4151.072304344938,3596.6794098315727,3562.814691356243,4050.933167299249,3886.5362218948662,3703.7742206239623,3577.1359000444636,5653.556053893359,5637.386652731791,3114.8299529025494,3009.0751193639253,4009.8110112474888,2210.165585608055,4976.696811915728,5591.03927561523,2983.392686057372,5789.113658497523,3599.9579263863275,3444.9238575938784,4305.728642466059,2988.921201175248,3807.3622149427824,3340.865183241159,4604.540037829507,3912.765676778728,3314.2865292004444,3336.2795722432825,3736.419379871405,3620.2598233649433,3421.823834526737,3453.2878011771018,5020.1052202132605,5533.935498923886,2748.3680067186256,2865.6833738176133,3861.892166686455,2092.4984431739895,4593.974854869311,5173.804382963152,2653.588527566525,5555.232414557548,3329.956099407411,B,0.9297890715001401,0.9348017353024072,0.12014885226276667,0.3065615558358412,1.0638030681723698,0.9958360532239936,1.0063781888054002,0.12014885226276667,6,-0.06380171484164297,1.2485242970865775,0.8300584959060676,0.24692835787827966
C874,6897.378737820327,6658.758692265155,7352.956801282971,8675.098338356778,6090.4491451252925,7181.67490139962,6550.538593653486,6074.734823614494,6758.56025296014,5035.221473288202,8216.836846404145,7458.896286395797,5291.072050644388,5679.310264094485,2631.948596693867,2972.9659667945684,4312.96411271225,5913.528219227777,3525.109884169969,3862.2643520338097,2510.824062649041,5071.02756740426,3849.103273714295,4507.048570437758,6294.282046447639,6104.117890339636,6768.264154208394,8234.545973665498,5751.872674179866,6589.660370948238,6107.852688894286,5718.368931754741,6242.908995903305,4766.278253362944,7583.565255604242,6977.7883660107,4788.5025121447225,4850.806328372801,2561.2160660966647,2931.7245763683095,3889.6395174282034,5356.62959253511,3448.6017812225828,3488.5327653848144,2166.2879334431836,4481.556150940336,3831.490477393103,4203.880068317943,B,0.9299394589285608,0.9176434774885696,0.14129826928430556,0.2765967175658117,0.6042977605361417,1.0813984807034374,0.8518494319987266,0.14129826928430556,4,0.3956974692143273,1.2549703852059273,0.8148084369844132,0.24967665750699528
C875,4977.769201874219,3880.404838963985,5390.643094918963,5421.337078716521,5951.864147244895,5162.45143496432,5102.662695324501,5488.090119451756,6421.568868777272,6506.136278543434,6034.671510879143,5686.830508139204,4121.707519743932,4551.56273710624,5333.261260952225,2736.2541101270967,4743.877910878166,3179.753675672127,3021.2381346746847,2882.0090955880423,5312.801092428527,3036.507412944249,5777.567319177152,3756.506028724197,4533.858255859767,3578.211367151127,4906.1580155033325,5147.38408276644,5634.286654619069,4840.345252702803,4672.967628603173,5174.873531468148,5969.3059901763645,6111.535478917124,5679.916524274457,5373.353448524389,3780.9784931681006,3934.932715288547,4623.056152126062,2726.1809368970867,4193.287890954308,3110.7099672851346,2781.9825776361004,2855.890506527918,5100.287677379124,2597.0556876324213,5267.503324273103,3606.8642856114734,B,0.9333241716430188,0.9200397832696052,0.12936073838350837,0.26904484556524216,0.7338654261927418,1.1424169865110565,0.9114170749996794,0.12936073838350837,10,0.26613054301829253,1.1824961700581735,0.8264181141792807,0.2760741495065683
C876,5537.163412043395,5276.887924777642,4692.522888174608,5605.640268093716,7116.713328525609,6635.064002653499,5970.362103477771,6042.038255122,5343.196962330472,5957.376602461711,6969.4790482537455,6324.7281465204815,4206.711012532467,2373.0831942387563,2140.0676348533293,5112.494135224012,5890.943244446604,2689.8056489369333,3356.09353965766,4313.28737591701,3051.709274283701,4215.463380733952,2780.6368136619876,2517.2887630401424,5251.414127016215,4923.282250467221,4402.304931931707,5289.3739896030975,6551.870143974679,6098.34317015227,5542.703385092098,5602.854744425032,4991.863397404333,5502.481536497417,6455.791405245656,5862.60353624733,4034.2533351043903,2070.051069395025,1960.3658140333368,4983.3990206587305,5387.873915674051,2560.4502673418497,3323.8056307997235,3808.30155401083,2986.843643707475,4155.665413378246,2697.9951628221675,2454.9306238345284,B,0.9300936850665406,0.9478599170857519,0.12097230246138543,0.3333088278258634,0.5967102855843208,1.1422068429336039,0.5984937548086214,0.12097230246138543,5,0.40328407180404713,1.1948951783832045,0.829720487316483,0.26936152024175997
C877,3318.2817917813027,3450.5575420199116,3461.9403207065757,3768.0730864078014,2749.4604862823717,3747.153089070285,3545.826832068975,3323.069190782321,3733.6473735318314,3026.2234727441632,3377.525633828818,3537.214349130374,3760.768913758785,4104.642688534698,5802.098201528197,5902.537747281463,5461.798381787194,4782.762207888665,5744.658362317859,3876.411785303343,3425.45135447288,3709.7441368246105,5736.55992950363,3095.0347076916005,3034.0139974240715,3248.5470189101816,3242.362527116637,3484.656513605509,2583.6800854411736,3541.0464547480665,3256.43005295957,3117.0112882436215,3481.3365662810547,2860.945323703408,3077.1241579639905,3302.063922279065,3660.121061287325,3509.35297817835,4949.243168545349,5528.3032453520145,5059.979942917829,4741.4960019391665,5386.741705009724,3305.259092377348,3125.662897815452,3404.35589598399,5057.947912466026,2659.292860101102,B,0.9315344648572984,0.909485772056499,0.08750202082805313,0.23021454502685504,1.3499964579916424,1.0659578098765699,0.8230262886079363,0.08750202082805313,4,-0.3499879298072657,1.101803323669913,0.8565818242323846,0.2422322657763002
C878,3020.026837095356,4142.36367717168,4737.729754584382,4014.114662008156,2802.959653717748,3271.361011651906,2346.8196584281054,3795.946025383831,3206.0497099074,4208.709582905029,4166.879616089368,3366.9128354106106,5827.640491113154,5075.137935644458,5351.816739295623,4145.472436151101,5419.593909745254,5371.662811775772,5507.889618111269,3322.5329486665173,5230.393861247775,2492.0167761370344,4603.964691834017,3303.120364928129,2839.514157023489,3828.271843231898,4440.014534546896,3709.045017595462,2616.8703300216803,2981.111829669243,2169.204863097629,3524.820613963086,2928.47442416355,3843.9744196754623,3848.756624197242,3158.5655421781203,5540.14722342201,4996.172008000243,4887.905604472684,4125.674604073606,5206.4971075548,5148.443661700618,5102.313758188612,3064.1618204573992,4946.0400148723475,2156.6717269993364,3992.5902103790377,2842.4933748612298,B,0.9259225108860986,0.9345543549341565,0.19423970290782888,0.2320023737859625,1.2918153810061088,1.1148238718225942,0.5668766790413433,0.19423970290782888,3,-0.29180860734159086,1.3197057712512996,0.7753238387834448,0.2725751310308373
C879,5039.156013516101,4245.085671405093,5312.133288602503,4016.487957120884,4296.605708653982,3597.59742334279,4417.281095609788,4893.976511941666,5179.489832528504,4172.751589775785,4334.552197868854,5014.177096629159,2532.7872249155166,2023.9788935772265,2588.368144437333,3817.563495991488,5547.409974014874,5113.994280022907,3718.685959182484,4446.9852403254345,4900.450598344436,5140.604242212231,3895.803975477999,2012.4256170750732,4721.524430547765,3994.160932162548,4847.1203331606,3801.740720165275,3946.291182711334,3354.491916798016,4045.920411580793,4492.344452147214,4762.686989993368,3885.7569133994393,4052.677895683547,4663.514148542101,2475.8866984064325,1859.9714329309236,2239.9442396887425,3432.31876548507,5134.63077306913,4790.188485688127,3613.938632716988,4012.708797871674,4249.504693341977,4495.853113978648,3868.726782700706,1966.6324027067928,B,0.927529068295396,0.9213199175444796,0.11693784231651072,0.33228202769820137,0.8389517538672966,0.9950440191097346,0.7946308976840809,0.11693784231651072,3,0.16104529221897382,1.1692300896402603,0.8304213834958943,0.24801276385372986
C880,3200.110433304616,3482.745158075184,3166.4673638978193,3175.6163043876186,2680.3054198930895,3277.3688393204816,3993.848695049427,3272.7726008650834,2762.44326906034,3534.3859341411817,3375.943609638424,3373.49387495775,3991.443564344921,2574.4512680806088,5662.752966520078,2937.676946338979,2949.641390666161,4547.512095204245,5228.406015029847,5189.472759438506,3332.1919099838556,3564.0721180154005,2997.8032713825983,5640.478062839708,2926.412465693024,3226.297177142703,2983.302218693661,2890.3812650974246,2476.819039509458,2986.937042059072,3701.4345648391513,3061.3009647697786,2535.1008355779345,3290.431583866971,3123.043885307567,3152.196297041478,3853.0993974906887,2405.709040159688,5198.633579679991,2778.554830100728,2562.0391483164267,4241.270835883089,4768.175579386593,4790.891276071161,3072.708529854683,3217.597797743133,2612.231349021969,5019.762141786508,B,0.9251353450012894,0.9157635945669729,0.10460648284374827,0.2839050072460211,1.237187477162986,1.0541635302079049,1.4130389000915935,0.10460648284374827,7,-0.23718144132091126,1.2196353910239073,0.8375248193542912,0.2617048523495565
C881,3890.3735989062975,5988.011134798535,3501.869828852334,3950.14907680809,4722.218681530445,3556.217075952017,4144.715395814073,5084.933043854166,4484.569649807192,4394.702995382887,4322.853713194486,5070.9544262018,2084.8708902019957,3453.394717354363,4132.568926139322,4754.647155733181,3729.9922024744033,4027.586101986951,5658.142469703227,5636.7681894089055,3774.536619653195,2475.464018797925,4431.099761459894,2441.1416346742426,3605.369486192165,5578.697452125107,3243.1596813374786,3707.331889162397,4400.107346845837,3239.4256755708566,3852.231068565925,4737.4543073981185,4086.147249104056,4002.8310804454263,4083.5039764269504,4688.878276921317,1951.3993514581923,3330.7563716685136,3747.70142845332,4543.904673530982,3496.905084344181,3617.830103767294,4985.664705733072,5098.2857120619265,3271.721219555929,2211.7402460164235,4393.273600489775,2151.0884452871624,B,0.9268251487970074,0.9184565578982221,0.16114903916121903,0.2995345621648069,0.8774023041954061,1.3033840872095432,1.170801915950678,0.16114903916121903,2,0.12259538754312228,1.352928099906138,0.7981965428542398,0.25961408206837844
C882,5776.958697731344,2776.489556157008,5069.0138399134385,6589.740904045719,6353.544952734734,5164.258180458246,6054.155863381787,5340.343194882808,3284.573877510147,3804.533310290702,4662.356131930771,5606.495083600384,3455.7664925117983,4695.296478218729,4428.982204844411,2560.709081269049,5200.586271727809,5880.334536273587,3814.6611687245386,3109.293050792749,2670.397079355902,5589.672608312644,5906.000012258977,3324.6268152951957,5437.981239015318,2598.5774646526033,4614.982437185895,6164.104766440838,5804.866366563957,4901.6457744844865,5724.821077444668,5037.1447687189,3069.5332144356835,3483.7573407480804,4353.429145978827,5225.95278164205,3368.7696092139677,4311.941864703454,3914.533614910181,2283.955988587233,4725.414225122756,5127.775237194365,3513.071758345979,2992.925205893452,2323.8254585177715,4774.621878019778,5853.261616579439,2905.673694018862,B,0.9327794045773506,0.910330072793012,0.23928582924434336,0.2915145973126993,0.8372067338498702,0.9704976059801378,0.9620629054636224,0.23928582924434336,4,0.1627905746166679,1.3074350175473861,0.7526749540468114,0.23268537175683265
C883,3707.645718658171,3221.6371855614407,3056.743349583503,3387.9871550002663,3616.529714341039,3585.4354190405315,3656.587239765964,2852.564518073292,3246.687205824586,3920.974619061986,3669.6175460225254,3527.7982937857737,4881.110461293952,2427.001397518622,5168.189962690514,4552.555398916759,5045.867172593163,2530.4168713104714,3865.219368146224,4916.534595131349,5356.576725752887,5204.745313278008,2027.476130270706,2713.664013994948,3387.19297096632,3041.8225077800107,2823.193091364657,3087.5146677637654,3341.0050148768814,3319.869058155118,3393.437385681603,2648.611715938985,2979.0678807947015,3573.596848069542,3355.701254175923,3324.6365111460327,4251.235709997457,2351.4091612644243,4474.458594507087,4483.80963541632,4968.9391516128635,2347.759709765401,3541.501136266876,4765.904789686576,4736.596686304776,5169.531091843483,1763.3353113826445,2528.8141893920147,B,0.9234127109637758,0.9320988729516954,0.08901470174933421,0.31378092834666227,1.1746468787886473,0.9515059030935238,0.5560431365732464,0.08901470174933421,10,-0.17464266547648177,1.1351377408960779,0.8479341091359517,0.2682348534495618
