ClientID,Business_Size,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade,Compliance_Sales,Compliance_Purchases,Sales_Stability,Purchases_Stability,Purchase_to_Sales_Ratio,Sales_Growth,Purchases_Growth,Sales_Seasonality,Peak_Sales_Month,Profitability,Sales_Max_to_Mean,Compliance_Adjusted,Q4_to_Annual_Sales
C1183,micro,336347,307202,267173,292902,260101,275351,270952,322320,263098,298462,262490,295891,237658,215072,214863,207819,206771,207629,216253,236243,213780,216027,214063,209334,301307,267713,234133,254711,226080,246760,238353,277434,229594,267095,230311,257581,218475,211166,209887,177144,179493,176517,190883,226500,195898,187989,205063,192303,C,0.8779890675433024,0.9136224374998073,0.08776188990342468,0.04738219692871119,0.751823500292125,0.8797198140021645,0.8808208399429435,0.08776188990342468,1,0.2481764278203743,1.1691269184010957,0.8071518920572345,0.24819561745844568
C1184,micro,150235,114309,90462,126243,104866,109497,138137,167905,92097,91157,107954,166060,127289,91478,66680,104517,75179,89579,114884,133219,76668,74176,85700,118438,133428,102251,79336,108666,94366,96001,120487,148885,81845,78880,94817,143221,120967,83326,61299,96656,74746,82580,100158,121125,67536,71234,83076,116457,C,0.8788564433191082,0.9320724438529047,0.2309003433565743,0.23395750434732274,0.7936044558927756,1.1053342740754546,0.9304658653468458,0.2309003433565743,8,0.20639540263605413,1.3810608106533455,0.7139947990610934,0.25030193526453093
C1185,micro,113211,182865,163105,170934,143347,68797,197170,185304,67971,165813,82377,177324,87786,149565,116246,133262,110093,55985,142378,149778,57160,119746,67989,132999,101692,158724,145210,151433,125176,61111,175960,162013,60634,144304,72880,155113,76573,136188,103877,118359,97289,55467,126994,138623,54775,103060,62925,127567,C,0.8812909654071834,0.9083210946139304,0.332241605472453,0.31619365822205064,0.7699762195483926,1.5663092251704767,1.5150306993062754,0.332241605472453,7,0.23002364657823013,1.3770313196579245,0.6615098656182946,0.24764843576309875
C1186,small,1414689,875819,857835,431461,1240982,1304874,1036103,768665,791044,441573,610785,1196268,1166539,642583,618219,319806,977208,1003580,803259,636505,640510,359920,496646,990133,1245797,765274,748896,378595,1071414,1152500,901929,680486,693852,397182,539107,1071819,1063421,619557,543257,301836,897939,932298,803127,592781,597642,312320,436556,855317,C,0.8793769207895864,0.9192530989353093,0.3603624504839481,0.3727865922634701,0.7889544833601304,0.8456050442146336,0.848778438801927,0.3603624504839481,1,0.2110454974016187,1.547503768881554,0.6464283988996818,0.20497774951509093
C1187,small,596952,447370,332816,389771,473186,363667,536698,535345,470888,198825,375482,567041,438530,335709,276757,287976,340432,278352,397543,379246,397585,156196,304873,428831,519511,400494,295531,338995,420910,314583,462207,462418,408142,177320,330560,501019,376275,309041,261600,250104,333064,262699,360082,331869,389188,152042,269277,389730,C,0.875880122714631,0.9161967961452302,0.2591750203960138,0.23975037977174915,0.7605897911911046,0.9498938777424688,0.9778829774861982,0.2591750203960138,1,0.23941016353500974,1.3546460778197447,0.695598394605354,0.2158356941634908
C1188,micro,228621,330789,356668,399200,403383,341183,462018,499862,364529,410729,218560,252528,167361,254844,282513,279675,339712,269432,389218,416324,269417,321012,172601,197402,204896,285053,313213,354447,354563,298826,415541,443713,316749,361709,194843,217504,145945,252601,275568,260895,326191,249857,378711,369823,245530,296601,167084,173498,C,0.8812078995892757,0.9353456500068016,0.2482991619455562,0.28015583159546037,0.7871264997996753,1.104569988889958,1.1794971379405121,0.2482991619455562,8,0.2128734503245143,1.405399630277854,0.7059268534762576,0.20660790474383034
C1189,small,1219120,495971,1216741,1281453,1131553,503784,1435780,1091955,2227663,1000137,1922415,794606,853638,386844,946736,1041796,871246,357740,1167252,853575,1600138,710502,1384270,632599,1071478,429745,1060094,1122369,973242,441437,1265307,960928,1997921,899019,1657135,691776,813966,360259,826500,1026235,769593,315383,1055607,777367,1596921,671471,1339900,587135,D,0.8777525843195302,0.9383695824375625,0.42586174620354555,0.4084675854646154,0.754570329340226,0.6517868201761761,0.74106267403434,0.42586174620354555,9,0.24542965352224144,1.8666031523384459,0.615594454831688,0.25955672082282616
C1190,micro,415538,486452,368524,437082,276126,411449,271780,382115,381443,381911,373933,102316,303273,368297,309908,312490,193644,323958,215639,290031,283616,282679,288813,85389,357630,435692,320556,378937,243399,360265,239838,336984,333221,329360,327430,91409,301687,316724,282938,288094,187803,304402,188557,269010,264190,279319,277050,81167,C,0.8754979691834459,0.9334519637404738,0.2804369966447889,0.2743513415735803,0.7596149294804518,0.24622718926502687,0.2815605689904179,0.2804369966447889,2,0.240385014468355,1.3611271935418658,0.6837493539139914,0.20009937815205603
C1191,micro,189437,276978,270245,326132,292070,249955,359710,317762,288868,273268,378207,257191,140029,235384,214480,238594,245566,194234,263079,231759,216495,192345,291720,217291,163014,240516,237782,293347,254520,223681,316317,276819,254875,242617,333504,230780,121540,209037,190919,223697,211862,186363,250000,222107,208471,185669,286159,205819,C,0.8815885175768997,0.9331090617745179,0.17508093499397784,0.17128283747535786,0.7704345881960089,1.3576579144627794,1.5517531957437691,0.17508093499397784,11,0.2295653458335824,1.304228404720585,0.7502364231459663,0.26112420085734245
C1192,medium,3374827,3064092,2828391,1986448,3679961,2495812,2060656,3414615,2115079,2331672,1943022,2838890,2619653,2346212,2206879,1564591,2674752,2047231,1642622,2463334,1772380,1918186,1615060,2108523,2957143,2658865,2533027,1729684,3175814,2164767,1835860,3021277,1875991,2065884,1723561,2520123,2569607,2257106,2008313,1338081,2590618,1916913,1510108,2147607,1536437,1767474,1578143,2035774,C,0.8795190932568274,0.9310135386233701,0.22797044073463404,0.18744110022790775,0.7773647504245185,0.841195758717185,0.8048864468361089,0.22797044073463404,5,0.22263524264702725,1.374253663587167,0.7162380005911662,0.22137618834445646
C1193,medium,1985500,3151635,2669173,2382267,3348567,1797194,2242273,2271790,2046855,2001556,2867102,2765299,1486112,2247262,2087973,2002701,2466079,1476683,1664893,1597930,1622498,1511801,2174179,2173635,1744345,2716108,2318707,2119833,3012252,1563836,1950366,2019248,1778353,1788317,2516026,2469103,1379053,1992115,1802934,1777948,2427981,1313394,1569487,1369563,1504716,1355676,1881252,1913150,C,0.8803653439978467,0.9011859408861489,0.20151143637433755,0.18707199551508666,0.7623551472472462,1.392746717327264,1.4626317110475449,0.20151143637433755,5,0.23764484470496539,1.360781498699711,0.7327149100256787,0.25852221381736207
C1194,small,616866,642390,521101,427089,344251,484318,465896,447704,256861,678078,697140,733195,445398,513582,440035,324777,245816,409013,340083,370593,198671,513712,525083,563630,552683,574260,457722,370954,307276,424866,415272,398394,228207,588162,608644,634602,438503,486713,427047,319336,219911,389623,308464,343160,196320,444394,517940,536551,C,0.8806238716151622,0.9463374415921174,0.2829629132944759,0.2824382756767425,0.7744226383076567,1.188580358488945,1.2654518757338926,0.2829629132944759,12,0.22557732597084035,1.393269145348398,0.686398540822851,0.33387966122603263
C1195,small,472125,212092,516634,576948,280882,497628,323778,327929,489976,430123,250671,381075,340777,152302,402706,441993,222714,385089,258311,260643,391884,360845,195792,266760,424122,184005,446471,504640,247505,428084,290065,294618,430043,378224,225132,331904,309251,136961,383104,420811,221810,345313,256577,226867,360134,315682,183068,248225,C,0.879188068727217,0.9260797278994385,0.2960390778160355,0.30188188989947173,0.7730931638549949,0.807148939054405,0.7827999460059042,0.2960390778160355,4,0.22690678847411963,1.4545332311174635,0.6783654009945,0.22308823724054128
C1196,micro,399023,367719,306528,412690,280398,321524,278048,408756,438346,286346,280332,80136,307969,260682,232479,325944,236687,242190,203138,289847,353431,214595,200687,62286,350635,319850,275502,362281,248735,281419,241230,367200,390756,247502,242492,70647,299569,239749,201140,307672,214989,242156,187194,248292,304878,208043,186549,57174,C,0.8804105137873376,0.920636464631468,0.3004246352184406,0.30941663833211047,0.7590808027056002,0.2008325313765588,0.20225021917719258,0.3004246352184406,9,0.24091913487762598,1.3627880490568796,0.6770177140172752,0.16757507942026703
C1197,small,249200,461531,361614,480148,591667,486457,487745,523423,501248,673242,510626,643887,199849,350635,286928,376636,415327,396991,385034,382114,418884,549009,418735,505120,217335,414463,322915,423568,523028,427942,436018,460213,445505,601612,459037,576200,193451,342788,256405,346993,366643,369823,333704,352361,362532,535297,373801,434462,C,0.888967419375801,0.910997079779103,0.22992660492544995,0.23100208074976084,0.7846974302219406,2.583809856300737,2.5275006254691017,0.22992660492544995,10,0.21530253371874303,1.3530716548636461,0.7227808682369988,0.30611621112657156
C1198,micro,372908,350686,228274,205253,399825,333825,356489,407324,243211,362053,527359,430985,302399,293788,174266,155092,301987,233801,298924,295378,189956,286897,408666,322828,325289,307877,201240,184042,353031,289111,313393,361567,209480,325437,457921,385368,260721,258833,170587,137292,295790,218104,259942,278056,183896,249546,364778,298782,C,0.8804141679658014,0.9118699184002853,0.26002974370368986,0.26340032460677487,0.7737869684452486,1.1557404085178957,1.067556216931217,0.26002974370368986,11,0.2262129779268042,1.500241809761149,0.6987249089675781,0.3130243952859424
C1199,micro,126618,132181,182223,178165,152833,176020,151235,98181,182301,188207,197024,103265,103632,106814,141700,148911,113740,149222,125519,71750,148796,149965,163879,84864,113909,115712,156895,157554,135613,158284,134566,86888,162695,166555,174596,90339,91076,101875,132787,131411,112696,139155,116208,63317,129040,141256,158398,79003,C,0.8851081732506251,0.9253906436407404,0.21719728474114566,0.23364304507408523,0.8075951169354472,0.815564804650171,0.8188993853309274,0.21719728474114566,11,0.1924047800780836,1.2655074018347623,0.7271690336039945,0.2614720811367625
C1200,micro,588039,534337,456381,406731,428032,400718,529822,481888,320639,481825,568144,246528,485480,417481,372776,308863,349345,322484,400217,342531,247334,399971,448274,178687,529203,473811,410425,357200,376452,348763,462715,422621,277451,416133,493633,215825,477379,413268,349934,285722,337300,293269,355527,309866,246992,346584,389426,174001,C,0.878956121198938,0.9311620630016593,0.22179343861919665,0.2395429802579446,0.7851142844754923,0.41923848717774304,0.3680638377197048,0.22179343861919665,1,0.21488567604584533,1.2964099029153326,0.7193982987764982,0.23819162077969033
C1201,micro,454535,299718,395919,277316,459426,219142,353761,289503,345408,428942,292946,365415,348074,220453,282565,208443,360205,171574,281062,206208,249311,312547,243123,269641,403254,259879,353030,238924,397841,195782,308017,257537,305922,374462,257296,315749,303083,212523,249361,179880,326239,147074,270171,202079,242637,297182,240200,261249,C,0.8770123894347029,0.9297451546140658,0.2177358998367871,0.22025904761347562,0.7539891502478102,0.8039319217839731,0.7746663793722617,0.2177358998367871,5,0.2460107909265161,1.3182857802823558,0.7201991741823894,0.2599940076962605
C1202,micro,352100,269363,669160,405869,379057,356896,535649,703538,535450,669505,542474,542919,281352,216063,502179,329061,273761,302874,403754,514479,400644,554037,404334,406907,309920,235956,594074,365074,327945,317102,479508,615622,465783,599572,483468,475285,269335,212982,475193,328460,261862,263358,390257,445699,354929,540091,355690,354623,C,0.8838186307233503,0.9265780502871263,0.28713422059954824,0.2753310186178635,0.7697853733155764,1.5419439308607474,1.446254349518221,0.28713422059954824,8,0.23021458807064296,1.4160490306911462,0.6866561517661047,0.2943481863407794
C1203,micro,403349,292477,399670,315276,623335,546634,572353,558457,278197,325706,543638,441197,323018,229159,316846,264370,439751,447968,477665,451132,203055,230030,388809,350103,351729,254647,355501,283317,541402,477190,501017,492218,239678,282428,486705,385215,302339,221698,295559,241922,375046,394571,473234,446202,181480,211701,377110,349317,C,0.8775081887044273,0.9389294661256224,0.2787706689964959,0.2843321356725724,0.7776757078717783,1.0938341390851618,1.083849556837214,0.2787706689964959,5,0.22232425018253718,1.4112475753680602,0.686212320926194,0.24725840421154394
C1204,micro,372858,496551,119552,337595,485628,457991,547686,500076,537589,372919,632847,546622,274458,382659,88632,281823,408040,360469,404752,370836,407261,280563,486348,389140,333173,439494,107372,300148,432313,400118,488175,444488,480569,322637,566755,472978,247714,359440,87048,272444,365173,323658,400490,346336,378039,255722,416528,379919,C,0.8854097901704798,0.9268509335351238,0.29898809140214533,0.29610341905093,0.7646166340662962,1.466031395245924,1.4178474744861709,0.29898809140214533,11,0.23538332240798904,1.4042686329701248,0.6816150171282606,0.28705855899335675
C1205,micro,290234,197805,187177,267515,244530,209233,273323,298128,192403,266703,189313,220936,221861,157009,142352,209168,203111,164724,222063,215872,152995,216248,152033,187130,260320,175322,167834,231512,217259,184522,241935,263522,166766,238249,165063,198009,210712,136086,138565,208990,183056,146758,197393,193537,151448,196516,131995,180355,C,0.8847541676946392,0.9246379923780366,0.1760835707857688,0.16637415452683735,0.7910922355760759,0.7612348614054129,0.8434567433810206,0.1760835707857688,8,0.20890769079487864,1.2608945123885384,0.7522885190067865,0.23859020900151554
C1206,small,2409312,1297265,647976,2465594,2074791,1750845,1599410,1619935,1219321,2352432,1203540,1552787,1806745,998112,548781,1877035,1645464,1278121,1224603,1252779,969334,1797946,994580,1173442,2140235,1117989,564270,2122257,1852699,1521582,1416540,1409306,1092827,2094622,1078963,1374180,1739619,859582,478739,1869091,1585149,1132519,1124974,1243342,891117,1633088,895526,1157476,C,0.8807649581978257,0.9385415581300425,0.3322778396073927,0.31522963612068394,0.7708998986193774,0.6444940943746205,0.6494786760286172,0.3322778396073927,4,0.22910009003521928,1.4652019629570499,0.6610970564948955,0.25299392746313515
C1207,small,1067269,961289,1720847,1322420,1913105,733308,1230610,1794300,1133371,991310,1041580,1175003,778701,676318,1317151,990013,1349998,569868,913356,1518062,936872,763422,749493,993517,927087,845388,1532427,1187264,1689524,646625,1066828,1582572,983656,883737,906014,1054134,663054,667285,1230776,960537,1299409,510102,912682,1377462,843727,689371,672419,880813,C,0.8820533408925717,0.9265249783005997,0.2914064192481568,0.3042171621243427,0.7661399728408372,1.1009435288165133,1.2758641945185707,0.2914064192481568,5,0.23386001165574027,1.5219194490312251,0.6830176215215763,0.21266278062413038
C1208,micro,471000,429552,391911,327455,237666,512881,284416,249150,443553,376028,425369,300058,358603,325508,308117,261311,200554,390409,206604,211771,312757,311846,357198,223178,414838,384486,349076,292184,206055,461415,246064,222673,389482,330041,379645,259444,317495,293328,262640,246245,199410,369942,193291,201126,305883,292601,312242,209100,C,0.8845512480335641,0.9237128069908324,0.24300964597554126,0.22915233669357868,0.7794618118654388,0.6370665879690277,0.6223550211375222,0.24300964597554126,6,0.22053813856472407,1.383348628771292,0.7116205822677658,0.24757144183271937
C1209,micro,514243,474324,533526,409041,596649,411998,356545,641665,682332,750525,312902,613752,380391,343902,382616,316804,498690,318600,251903,479365,493000,579789,231377,475461,452510,425937,462123,367646,526472,369609,311354,552825,605523,652268,279641,551948,324562,297399,366186,309373,434904,282290,217099,436242,480225,574988,214002,415877,C,0.8825493028823175,0.9160859513398646,0.25985928361065297,0.2748050460558324,0.7545687162941751,1.1935054176616549,1.2499263917222234,0.25985928361065297,10,0.2454312447330315,1.4301384898329528,0.7005141878646985,0.26632448866232994
C1210,micro,381164,378266,269443,387838,394249,291910,453866,432244,265253,330309,308116,437227,293547,294663,191287,315259,325626,214057,364083,357994,214187,279134,261242,333519,337980,332494,238604,343270,344171,260178,407829,377846,232523,293609,273713,392829,264185,283693,162998,283846,284324,190133,350723,315097,206662,271150,228550,331153,C,0.8857154404793661,0.9210113923308322,0.18327082647812024,0.19942502379972504,0.7955402972596269,1.1470832841420382,1.13616853121125,0.18327082647812024,7,0.20445965551979892,1.2578606591168127,0.7485314609805803,0.248425073645143
C1211,small,2369252,2331060,1506249,2384552,2246795,2084540,2133876,2362280,1709024,2378766,2019477,1190905,1729350,1761006,1277538,1943307,1706360,1752101,1664172,1998190,1253819,1771985,1627930,926632,2070622,2083932,1318289,2075847,1960245,1807335,1882864,2097188,1479331,2112324,1776550,1035821,1576090,1551867,1247811,1819613,1573739,1499376,1588275,1753072,1198921,1579570,1573199,858922,C,0.8779602970872901,0.9179938688641636,0.19059000580780525,0.19202694685448124,0.7853932891571296,0.5026504134425492,0.5358270241263919,0.19059000580780525,4,0.21460670216023717,1.15770050268692,0.7374161489719557,0.2261277118018952
C1212,micro,459584,376469,512786,314120,327436,496073,395533,422657,389119,443555,366471,538466,386786,264482,400606,233627,271404,384789,319538,315605,287885,322731,274091,435576,411929,330832,443279,273468,290522,446302,341173,371524,337168,393898,327079,476659,345797,252094,353051,211548,255801,375052,288580,295330,253852,321210,245024,384333,C,0.8813161297027191,0.9190561234963255,0.17078879738146233,0.19543330959643598,0.7728901413232813,1.171637455530533,1.126141778291411,0.17078879738146233,12,0.22710981363552527,1.2814849822569958,0.752754153160531,0.2674375365534842
C1213,micro,405857,612852,595502,376779,540487,312380,357410,517550,610574,528190,423529,678974,309282,448659,497610,289519,410722,250129,263651,368795,483503,411118,298033,511947,351238,540757,523589,325743,465588,271529,309327,457216,535428,474264,368067,586007,282982,419412,423523,284488,380807,237565,229428,343605,464568,370078,265086,505056,C,0.8739395283690633,0.9259580961168998,0.23834474279211607,0.25058011227277377,0.7622322101500583,1.6729373327617048,1.6552736490528093,0.23834474279211607,12,0.2377677499565862,1.3670424779248078,0.7057320132022182,0.27360235191316096
C1214,micro,203009,217397,152250,187736,159261,215931,140064,175365,237059,174547,103989,149064,150313,155140,119192,146322,126407,153240,101264,132991,199975,130285,82631,121611,179938,192552,136600,164975,142009,193279,124305,155324,208438,153883,92472,132763,127871,138433,104393,137870,116806,139334,93362,114336,182197,128351,71416,104614,C,0.8869701919768281,0.9009566059908446,0.2159938186931209,0.22042106988448967,0.7654168510052598,0.7342741736860253,0.8090530489508628,0.2159938186931209,9,0.23458303811600376,1.3445883861014374,0.7294199841657846,0.2021107241576199
C1215,micro,150569,100538,114104,49456,68018,133229,131567,135998,109705,108919,134506,95075,118016,79895,88144,36327,50759,100970,108825,111045,86125,83051,102416,76303,131840,86926,98918,44209,60520,118701,117458,120153,95151,94868,116348,83914,109877,68226,75952,35778,44446,92628,106226,105525,81015,75643,98633,65575,C,0.8778403885606495,0.9209579642874968,0.26723202014065217,0.2802516187582529,0.7823747976246617,0.6314405260011955,0.6465509206300787,0.26723202014065217,1,0.21762503895440738,1.3567993608093212,0.6927227016116722,0.25418943232778946
C1216,medium,4418046,2446953,3171787,3359358,3307308,3583549,2559751,3799272,3332703,2502696,2887161,2288295,3549096,1958698,2395740,2821441,2385132,3033788,2010050,3209416,2447022,1948450,2270966,1711599,3876837,2173593,2747081,2890627,2878043,3155773,2270091,3392605,2992885,2157845,2524735,1998027,3156980,1695896,2359961,2528743,2329429,3008698,1876500,2986742,2381801,1662690,1983889,1692855,C,0.8778779037954791,0.9301574862082811,0.2013473005670573,0.2283947628150058,0.7897998663139343,0.5179428829073117,0.48226351660718203,0.2013473005670573,1,0.21020012810408084,1.407884917918981,0.7307444761236865,0.20389772609673787
C1217,small,1317389,495806,1523138,1992098,863652,1295764,905072,1090947,977606,1035698,1525393,939700,984557,379585,1090587,1582139,623536,961290,660203,818511,742774,833082,1084586,701903,1169029,438823,1341799,1771607,775609,1147855,799464,949293,842035,928853,1360419,835546,966646,356377,979581,1419146,565721,941985,570944,719476,730193,724088,1041021,623242,C,0.8852670945963416,0.9212126101036696,0.3375554676001218,0.3487355412192828,0.7493593982580045,0.7133050956816129,0.7129127994490929,0.3375554676001218,4,0.250640583790709,1.7121276114051138,0.6618544920493741,0.2507323490468558
C1218,small,1825266,1114990,1651158,736162,1067161,1307148,1440656,1386558,1635348,2285661,1944999,1560543,1479205,837448,1391542,569889,759188,1039229,1200184,998064,1333606,1941010,1553418,1297258,1599088,1002074,1479087,634376,959078,1146484,1295986,1226787,1407814,1980712,1708286,1401668,1381357,769028,1207422,535647,647480,886661,1177989,929919,1179989,1805448,1490305,1233557,C,0.8822537752740781,0.9197752978619992,0.2805445931928239,0.3183536556794087,0.8019782631093834,0.8549675198203879,0.8769968483091605,0.2805445931928239,10,0.1980217258622369,1.5275376831248102,0.6889676313999544,0.32252817358324537
C1219,micro,466638,428644,357601,309161,371192,487056,444526,360889,335553,404549,537169,382378,353718,305349,302052,252385,311729,389580,358423,297088,238349,342598,419530,314523,409115,377773,318838,276735,325729,421918,398348,321625,290828,362704,482820,339596,344279,280716,268428,234036,289561,351208,343204,275845,236410,317451,377715,307193,C,0.8855094695248412,0.9332673414109094,0.16547955874965106,0.16156029869217808,0.795300076391567,0.8194321520490143,0.8891917030184977,0.16547955874965106,11,0.2046998817077237,1.3194592164828929,0.7597812101267849,0.27103367697256864
C1220,micro,343848,281003,258238,328119,288906,277579,239461,202000,259851,455292,237662,211221,288201,206315,193905,258988,244786,215447,193430,155493,203107,331062,188656,166958,302684,249734,227142,294288,250567,241211,212326,174918,227459,405148,208678,182938,281976,202020,173071,253385,227796,202779,182625,148574,172886,293328,171680,156116,C,0.8799688458787295,0.9319394123524193,0.2445525319983254,0.23264639459321473,0.7822072724478154,0.614287085319428,0.5793124267007168,0.2445525319983254,10,0.21779266317705143,1.6149019561477662,0.7070564104399841,0.2672559544570493
C1221,micro,412141,329376,586790,673064,342961,528947,260012,520874,373062,392083,196751,530033,348465,259628,426467,557229,252786,371729,208771,431421,291818,306683,164616,408946,358485,294318,519990,602761,308121,468286,229849,461159,334995,341160,171831,474286,319297,235117,420345,478747,230187,352338,187144,397111,268331,301539,140540,388989,C,0.887127401870234,0.9233289123977084,0.32804940825336126,0.32890420615397525,0.7828382069973848,1.286047042038909,1.1735635614378448,0.32804940825336126,4,0.21716175080327899,1.5694948440506526,0.667992769212537,0.2174206300934262
C1222,micro,186423,85996,173190,198568,210193,148348,167948,199432,112334,138380,133168,174580,146949,70204,131912,144126,176098,122701,131116,153062,89117,109976,106858,129690,167203,76729,154765,171292,186160,130084,150205,175454,99247,124478,119646,152048,136425,63658,131232,127028,164709,114082,129686,131051,80501,101518,105646,118722,C,0.8852776164599494,0.9288593995670088,0.23563535289858456,0.22945172261056035,0.7839056083295308,0.9364727717461271,0.882551888397414,0.23563535289858456,5,0.21609427962091943,1.3078753059277388,0.7164553963135182,0.231327000456299
C1223,micro,94709,135129,141887,110976,94595,120097,140805,148500,153022,110483,134222,117330,80423,104489,104904,85611,71081,101316,113635,120387,118935,88728,104594,82965,81727,121304,125175,96690,81361,105486,125720,132629,134253,95107,119167,104535,77903,99203,96145,82954,63412,89992,108347,114160,110265,79329,95120,81233,C,0.881071812645871,0.9328798336204875,0.15967002046573925,0.16343981782322742,0.7837949598969206,1.238844894942456,1.031607480354123,0.15967002046573925,9,0.21620489613492472,1.2227453878961614,0.7597607915155213,0.24107460937369943
C1224,small,1327420,1891939,2029645,1537907,2649557,2157954,1334267,1752364,2547649,1636673,859104,1503345,1119574,1327895,1566217,1171689,1977769,1549195,1008969,1479285,2075701,1235230,644650,1153795,1155610,1682680,1822772,1382556,2319096,1941505,1181691,1545732,2292383,1460696,765177,1310606,1006388,1250186,1453839,1024888,1845839,1512599,910950,1259936,1831299,1204764,633608,1050194,C,0.8884803265751591,0.9187319730650623,0.29372000472111054,0.29544507443576623,0.7683297638043353,1.1325314274823135,1.0305660630149833,0.29372000472111054,5,0.23167022528214737,1.497783475122085,0.6867640009684246,0.18839057644344517
C1225,micro,409467,220636,250671,337412,187573,273535,362572,256729,211285,405854,362007,331443,303908,185339,192263,283019,135102,222450,259014,216409,171062,330734,279749,259135,361343,195673,222291,295918,166443,241325,319358,230601,183234,351519,318919,288886,267044,159861,176918,254649,122305,216008,250988,214169,157747,302399,249569,227560,C,0.8798415375885519,0.9158028514007549,0.25586720406918756,0.24921313392575878,0.7863783060104445,0.8094503111354245,0.8526762945486971,0.25586720406918756,1,0.21362163480120858,1.3614168742851571,0.7005848506416448,0.3045851915557644
C1226,micro,380249,376887,182765,347210,296921,180641,254525,258209,174020,424252,239261,336138,297914,293204,154795,292883,216479,148782,180726,209116,124872,321267,198731,239121,341892,338839,159973,312304,264932,155930,226049,226361,149995,377114,213244,293992,281629,277140,147835,292630,206621,135203,172544,188225,121516,320898,190757,237927,C,0.8868605693641233,0.960803094974028,0.29810820490601975,0.29521477889190567,0.7759575413827215,0.8839947403024326,0.8026517630867865,0.29810820490601975,10,0.22404239369773918,1.4751981844513513,0.6831946412574521,0.2896634037248651
C1227,micro,508385,590230,505043,542624,587289,262610,387989,529205,424509,422755,607952,358851,367071,425879,410978,459207,471560,201944,278183,390797,314232,315018,500868,285678,450890,522868,451570,480861,517546,233299,340997,468707,372316,364439,525084,313086,341560,412557,363782,422433,470162,173473,275860,385584,277228,301341,429939,253271,C,0.880264348377513,0.9289311227288096,0.22288012139092714,0.2462169545956461,0.7719702792276203,0.7058652283894521,0.7782642097463168,0.22288012139092714,11,0.22802968095885023,1.2737665435983463,0.7198288147625489,0.24261406750168749
C1228,micro,215880,190302,281739,122109,313862,290090,163060,302024,267611,203131,188301,253959,162999,139476,200904,94304,263723,213745,135059,251266,194115,166501,149373,193770,187541,167106,243717,106233,270671,249503,146501,263908,234662,178563,167558,223117,144755,124734,186339,94113,243194,206782,122676,215322,184515,150145,145406,188546,C,0.873574712363739,0.926701720598457,0.2616501174565228,0.2718446714746334,0.7754950810653609,1.1763888438537897,1.1887791411042945,0.2616501174565228,5,0.22450483852655503,1.3489442234214926,0.6924064764681821,0.23115160519013148
C1229,micro,256592,156796,197638,222224,59009,170001,270163,222031,243873,195717,265970,324233,193160,132556,145224,160801,42032,133063,226463,179922,192473,145420,187729,266255,226922,135425,173713,196583,52054,146915,235507,193118,213860,173207,238786,282600,164770,113089,131131,154523,35747,132114,213831,161038,191747,133378,172874,260225,C,0.8778920900362852,0.9298632785030956,0.3151114178071126,0.33395159260327834,0.775892552066424,1.2636120237107014,1.3784148974171806,0.3151114178071126,12,0.2241073612130105,1.5055820902568524,0.667541987811291,0.3041195365613272
C1230,micro,281026,249418,391169,279352,193920,272053,266646,241438,180169,232716,117245,182935,207589,184984,314253,232530,136501,225475,220997,197355,141049,186151,83956,142768,241968,216527,351954,244111,168301,236392,231808,208772,159589,201713,104196,163246,177173,173158,276951,230268,121335,214860,215152,174917,129594,183644,78866,121460,C,0.8755196779044399,0.922488837125837,0.28564436952948513,0.31265922918425515,0.7872366725794617,0.6509552462930608,0.6877450744255503,0.28564436952948513,3,0.21276325375127073,1.6253069938682596,0.680996781578765,0.18451521716624186
C1231,micro,304740,631040,363854,571408,550902,693361,377949,579982,644948,520112,436619,521425,227744,483713,296896,411221,447769,492641,298089,412518,492344,401681,330213,394405,270085,550381,325803,512303,474318,613730,336067,520887,573429,464655,378460,466835,217132,478669,284632,355665,393457,438252,289205,407358,419514,399416,281651,387676,C,0.8855151589486697,0.9282170606116052,0.2356616217902862,0.21993851284474764,0.7567748057724398,1.7110464295910297,1.7317877450657533,0.2356616217902862,6,0.2432251549745245,1.3427817066203598,0.7166324043193092,0.23855308133511072
